module,atom_index,atom_name,opls_type_id,opls_type_name,charge,sigma,epsilon,mass,env_key
segment1,24,Si,24,LMP_24,2.1098,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,25,Si,25,LMP_25,2.111,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,26,Si,26,LMP_26,2.1116,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,27,O,27,LMP_27,-1.1408,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,28,O,28,LMP_28,-1.141,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,29,C,29,LMP_29,-0.695,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,30,O,30,LMP_30,-1.1395,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,31,O,31,LMP_31,-1.1406,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,32,C,32,LMP_32,-0.6944,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,33,O,33,LMP_33,-1.141,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,34,O,34,LMP_34,-1.139,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,35,C,35,LMP_35,-0.6942,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,36,Si,36,LMP_36,2.1113,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,37,Si,37,LMP_37,2.1113,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,38,H,38,LMP_38,0.0999,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,39,H,39,LMP_39,0.0999,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,40,H,40,LMP_40,0.0999,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,41,Si,41,LMP_41,2.1101,4.0,0.1,28.085,"{""z"":14,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":0,""in_ring"":1,""ring_count"":3,""neighbor_sig"":[""6:S:0"",""8:S:0"",""8:S:0"",""8:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,42,H,42,LMP_42,0.1002,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,43,H,43,LMP_43,0.1002,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,44,H,44,LMP_44,0.1002,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,45,H,45,LMP_45,0.0998,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,46,H,46,LMP_46,0.0998,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,47,H,47,LMP_47,0.0998,2.5,0.03,1.008,"{""z"":1,""formal_charge"":0,""aromatic"":0,""hybridization"":""S"",""degree"":1,""total_hs"":0,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""6:S:0""],""bond_kinds"":[""S""],""hop1_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0}],""hop2_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}]}"
segment1,48,O,48,LMP_48,-1.1442,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,49,C,49,LMP_49,-0.6955,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,50,O,50,LMP_50,-1.1385,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,51,C,51,LMP_51,-0.6948,3.5,0.066,12.011,"{""z"":6,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":4,""total_hs"":3,""in_ring"":0,""ring_count"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""bond_kinds"":[""S"",""S"",""S"",""S""],""hop1_shell"":[{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":1,""fc"":0,""ar"":0,""deg"":1,""h"":0,""ring"":0},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
segment1,52,O,52,LMP_52,-1.1386,2.9,0.14,15.999,"{""z"":8,""formal_charge"":0,""aromatic"":0,""hybridization"":""SP3"",""degree"":2,""total_hs"":0,""in_ring"":1,""ring_count"":2,""neighbor_sig"":[""14:S:0"",""14:S:0""],""bond_kinds"":[""S"",""S""],""hop1_shell"":[{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1},{""z"":14,""fc"":0,""ar"":0,""deg"":4,""h"":0,""ring"":1}],""hop2_shell"":[{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":2,""ring"":0},{""z"":6,""fc"":0,""ar"":0,""deg"":4,""h"":3,""ring"":0},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1},{""z"":8,""fc"":0,""ar"":0,""deg"":2,""h"":0,""ring"":1}]}"
